1 4 IBM 's push is also unusual in its approach to marketing	IBM 's push will be also unusual in its approach to marketing
1 5 IBM 's push is also unusual in its approach to marketing	IBM 's push will be also unusual
2 4 IBM 's push is also unusual in its approach to marketing	IBM 's push was also unusual in its approach to marketing
2 5 IBM 's push is also unusual in its approach to marketing	IBM 's push was also unusual
0 4 Mr. Byrum and Ms. Smith could n't be reached for comment	Mr. Byrum and Ms. Smith could n't be reached for comment
0 5 Mr. Byrum and Ms. Smith could n't be reached for comment	Mr. Byrum and Ms. Smith could n't be reached
1 4 Mr. Byrum and Ms. Smith could n't be reached for comment	Mr. Byrum and Ms. Smith can n't be reached for comment
1 5 Mr. Byrum and Ms. Smith could n't be reached for comment	Mr. Byrum and Ms. Smith can n't be reached
3 4 Mr. Byrum and Ms. Smith could n't be reached for comment	Mr. Byrum and Ms. Smith can n't be reached for comment
3 5 Mr. Byrum and Ms. Smith could n't be reached for comment	Mr. Byrum and Ms. Smith can n't be reached
0 4 Sales declined 10 % to 251.2 million from 278.7 million	Sales declined 10 % to 251.2 million from 278.7 million
0 5 Sales declined 10 % to 251.2 million from 278.7 million	Sales declined 10 %
1 4 Sales declined 10 % to 251.2 million from 278.7 million	Sales will decline 10 % to 251.2 million from 278.7 million
1 5 Sales declined 10 % to 251.2 million from 278.7 million	Sales will decline 10 %
3 4 Sales declined 10 % to 251.2 million from 278.7 million	Sales declines 10 % to 251.2 million from 278.7 million
3 5 Sales declined 10 % to 251.2 million from 278.7 million	Sales declines 10 %
0 4 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer said lower prices hurt margins for most products
0 5 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer said lower prices hurt margins
1 4 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer will say lower prices will hurt margins for most products
1 5 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer will say lower prices will hurt margins
3 4 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer says lower prices hurt margins for most products
3 5 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer says lower prices hurt margins
0 4 The exclusion would apply to assets sold after Oct. 1 1989	The exclusion would apply to assets sold after Oct. 1 1989
0 5 The exclusion would apply to assets sold after Oct. 1 1989	The exclusion would apply
1 4 The exclusion would apply to assets sold after Oct. 1 1989	The exclusion will apply to assets will sold after Oct. 1 1989
1 5 The exclusion would apply to assets sold after Oct. 1 1989	The exclusion will apply
3 4 The exclusion would apply to assets sold after Oct. 1 1989	The exclusion applies to assets sold after Oct. 1 1989
3 5 The exclusion would apply to assets sold after Oct. 1 1989	The exclusion applies
0 4 Newly acquired assets would get a bigger break than those currently held	Newly acquired assets would get a bigger break than those currently held
0 5 Newly acquired assets would get a bigger break than those currently held	Newly acquired assets would get a bigger break
1 4 Newly acquired assets would get a bigger break than those currently held	Newly acquired assets will get a bigger break than those will currently held
1 5 Newly acquired assets would get a bigger break than those currently held	Newly acquired assets will get a bigger break
3 4 Newly acquired assets would get a bigger break than those currently held	Newly acquired assets get a bigger break than those currently held
3 5 Newly acquired assets would get a bigger break than those currently held	Newly acquired assets get a bigger break
0 4 Senators are focusing on making a capital-gains differential permanent	Senators are focusing on making a capital-gains differential permanent
0 5 Senators are focusing on making a capital-gains differential permanent	Senators are focusing
1 4 Senators are focusing on making a capital-gains differential permanent	Senators will be focusing on making a capital-gains differential permanent
1 5 Senators are focusing on making a capital-gains differential permanent	Senators will be focusing
2 4 Senators are focusing on making a capital-gains differential permanent	Senators were focusing on making a capital-gains differential permanent
2 5 Senators are focusing on making a capital-gains differential permanent	Senators were focusing
3 4 Senators are focusing on making a capital-gains differential permanent	Senators is focusing on making a capital-gains differential permanent
3 5 Senators are focusing on making a capital-gains differential permanent	Senators is focusing
0 4 The current debt limit expires Oct. 31	The current debt limit expires Oct. 31
1 4 The current debt limit expires Oct. 31	The current debt limit will expire Oct. 31
2 4 The current debt limit expires Oct. 31	The current debt limit expired Oct. 31
0 4 The most pressing problem was the suspension of options trading	The most pressing problem was the suspension of options trading
0 5 The most pressing problem was the suspension of options trading	The most pressing problem was the suspension
1 4 The most pressing problem was the suspension of options trading	The most pressing problem will be the suspension of options trading
1 5 The most pressing problem was the suspension of options trading	The most pressing problem will be the suspension
3 4 The most pressing problem was the suspension of options trading	The most pressing problem is the suspension of options trading
3 5 The most pressing problem was the suspension of options trading	The most pressing problem is the suspension
0 4 Workers could dial out but they could n't receive telephone calls	Workers could dial out but they could n't receive telephone calls
1 4 Workers could dial out but they could n't receive telephone calls	Workers can dial out but they can n't receive telephone calls
3 4 Workers could dial out but they could n't receive telephone calls	Workers can dial out but they can n't receive telephone calls
0 4 If one city is down the other can take over	If one city is down the other can take over
1 4 If one city is down the other can take over	If one city will be down the other can take over
2 4 If one city is down the other can take over	If one city was down the other could take over
0 4 Meanwhile the brokerage firms in San Francisco were trying to cope	Meanwhile the brokerage firms in San Francisco were trying to cope
0 5 Meanwhile the brokerage firms in San Francisco were trying to cope	Meanwhile the brokerage firms were trying to cope
1 4 Meanwhile the brokerage firms in San Francisco were trying to cope	Meanwhile the brokerage firms in San Francisco will be trying to cope
1 5 Meanwhile the brokerage firms in San Francisco were trying to cope	Meanwhile the brokerage firms will be trying to cope
3 4 Meanwhile the brokerage firms in San Francisco were trying to cope	Meanwhile the brokerage firms in San Francisco are trying to cope
3 5 Meanwhile the brokerage firms in San Francisco were trying to cope	Meanwhile the brokerage firms are trying to cope
0 4 That should happen by today he said	That should happen by today he said
0 5 That should happen by today he said	That should happen he said
1 4 That should happen by today he said	That should happen by today he will say
1 5 That should happen by today he said	That should happen he will say
3 4 That should happen by today he said	That should happen by today he says
3 5 That should happen by today he said	That should happen he says
0 4 Also most of the telecommunications equipment was out	Also most of the telecommunications equipment was out
0 5 Also most of the telecommunications equipment was out	Also most was out
1 4 Also most of the telecommunications equipment was out	Also most of the telecommunications equipment will be out
1 5 Also most of the telecommunications equipment was out	Also most will be out
3 4 Also most of the telecommunications equipment was out	Also most of the telecommunications equipment is out
3 5 Also most of the telecommunications equipment was out	Also most is out
0 4 We are having a regular day	We are having a regular day
1 4 We are having a regular day	We will be having a regular day
2 4 We are having a regular day	We were having a regular day
0 4 We are seeing such exercises today in fact	We are seeing such exercises today in fact
0 5 We are seeing such exercises today in fact	We are seeing such exercises today
1 4 We are seeing such exercises today in fact	We will be seeing such exercises today in fact
1 5 We are seeing such exercises today in fact	We will be seeing such exercises today
2 4 We are seeing such exercises today in fact	We were seeing such exercises today in fact
2 5 We are seeing such exercises today in fact	We were seeing such exercises today
0 4 Interest expense in the 1988 third quarter was 75.3 million	Interest expense in the 1988 third quarter was 75.3 million
0 5 Interest expense in the 1988 third quarter was 75.3 million	Interest expense was 75.3 million
1 4 Interest expense in the 1988 third quarter was 75.3 million	Interest expense in the 1988 third quarter will be 75.3 million
1 5 Interest expense in the 1988 third quarter was 75.3 million	Interest expense will be 75.3 million
3 4 Interest expense in the 1988 third quarter was 75.3 million	Interest expense in the 1988 third quarter is 75.3 million
3 5 Interest expense in the 1988 third quarter was 75.3 million	Interest expense is 75.3 million
0 4 President Bush signed a disaster declaration covering seven Northern California counties	President Bush signed a disaster declaration covering seven Northern California counties
1 4 President Bush signed a disaster declaration covering seven Northern California counties	President Bush will sign a disaster declaration covering seven Northern California counties
3 4 President Bush signed a disaster declaration covering seven Northern California counties	President Bush signs a disaster declaration covering seven Northern California counties
0 4 In Congress lawmakers already are looking for ways to add relief funds	In Congress lawmakers already are looking for ways to add relief funds
0 5 In Congress lawmakers already are looking for ways to add relief funds	lawmakers already are looking
1 4 In Congress lawmakers already are looking for ways to add relief funds	In Congress lawmakers already will be looking for ways to add relief funds
1 5 In Congress lawmakers already are looking for ways to add relief funds	lawmakers already will be looking
2 4 In Congress lawmakers already are looking for ways to add relief funds	In Congress lawmakers already were looking for ways to add relief funds
2 5 In Congress lawmakers already are looking for ways to add relief funds	lawmakers already were looking
0 4 Twenty-five trucks capable of cooking food were dispatched from other states	Twenty-five trucks capable of cooking food were dispatched from other states
0 5 Twenty-five trucks capable of cooking food were dispatched from other states	Twenty-five trucks capable were dispatched
1 4 Twenty-five trucks capable of cooking food were dispatched from other states	Twenty-five trucks capable of cooking food will be dispatched from other states
1 5 Twenty-five trucks capable of cooking food were dispatched from other states	Twenty-five trucks capable will be dispatched
3 4 Twenty-five trucks capable of cooking food were dispatched from other states	Twenty-five trucks capable of cooking food are dispatched from other states
3 5 Twenty-five trucks capable of cooking food were dispatched from other states	Twenty-five trucks capable are dispatched
0 4 Still some aid is moving westward from Washington almost immediately	Still some aid is moving westward from Washington almost immediately
0 5 Still some aid is moving westward from Washington almost immediately	Still some aid is moving westward almost immediately
1 4 Still some aid is moving westward from Washington almost immediately	Still some aid will be moving westward from Washington almost immediately
1 5 Still some aid is moving westward from Washington almost immediately	Still some aid will be moving westward almost immediately
2 4 Still some aid is moving westward from Washington almost immediately	Still some aid was moving westward from Washington almost immediately
2 5 Still some aid is moving westward from Washington almost immediately	Still some aid was moving westward almost immediately
0 4 The agency plans to announce specific relief procedures in the coming days	The agency plans to announce specific relief procedures in the coming days
0 5 The agency plans to announce specific relief procedures in the coming days	The agency plans to announce specific relief procedures
1 4 The agency plans to announce specific relief procedures in the coming days	The agency will plan to announce specific relief procedures in the coming days
1 5 The agency plans to announce specific relief procedures in the coming days	The agency will plan to announce specific relief procedures
2 4 The agency plans to announce specific relief procedures in the coming days	The agency planned to announce specific relief procedures in the coming days
2 5 The agency plans to announce specific relief procedures in the coming days	The agency planned to announce specific relief procedures
0 4 The account currently has 220 million	The account currently has 220 million
1 4 The account currently has 220 million	The account currently will have 220 million
2 4 The account currently has 220 million	The account currently had 220 million
0 4 The I-880 section had completed the first phase of the retrofitting	The I-880 section had completed the first phase of the retrofitting
0 5 The I-880 section had completed the first phase of the retrofitting	The I-880 section had completed the first phase
1 4 The I-880 section had completed the first phase of the retrofitting	The I-880 section will have completed the first phase of the retrofitting
1 5 The I-880 section had completed the first phase of the retrofitting	The I-880 section will have completed the first phase
3 4 The I-880 section had completed the first phase of the retrofitting	The I-880 section has completed the first phase of the retrofitting
3 5 The I-880 section had completed the first phase of the retrofitting	The I-880 section has completed the first phase
0 4 Laurie McGinley contributed to this article	Laurie McGinley contributed to this article
0 5 Laurie McGinley contributed to this article	Laurie McGinley contributed
1 4 Laurie McGinley contributed to this article	Laurie McGinley will contribute to this article
1 5 Laurie McGinley contributed to this article	Laurie McGinley will contribute
3 4 Laurie McGinley contributed to this article	Laurie McGinley contributes to this article
3 5 Laurie McGinley contributed to this article	Laurie McGinley contributes
0 4 Silicon Valley heaved a sigh of relief yesterday	Silicon Valley heaved a sigh of relief yesterday
0 5 Silicon Valley heaved a sigh of relief yesterday	Silicon Valley heaved a sigh yesterday
1 4 Silicon Valley heaved a sigh of relief yesterday	Silicon Valley will heave a sigh of relief yesterday
1 5 Silicon Valley heaved a sigh of relief yesterday	Silicon Valley will heave a sigh yesterday
3 4 Silicon Valley heaved a sigh of relief yesterday	Silicon Valley heaves a sigh of relief yesterday
3 5 Silicon Valley heaved a sigh of relief yesterday	Silicon Valley heaves a sigh yesterday
0 4 Their machine tools are even bolted to the shop floor	Their machine tools are even bolted to the shop floor
0 5 Their machine tools are even bolted to the shop floor	Their machine tools are even bolted
1 4 Their machine tools are even bolted to the shop floor	Their machine tools will be even bolted to the shop floor
1 5 Their machine tools are even bolted to the shop floor	Their machine tools will be even bolted
2 4 Their machine tools are even bolted to the shop floor	Their machine tools were even bolted to the shop floor
2 5 Their machine tools are even bolted to the shop floor	Their machine tools were even bolted
0 4 Computer makers were scrambling to help customers recover from the disaster	Computer makers were scrambling to help customers recover from the disaster
0 5 Computer makers were scrambling to help customers recover from the disaster	Computer makers were scrambling to help customers recover
1 4 Computer makers were scrambling to help customers recover from the disaster	Computer makers will be scrambling to help customers will recover from the disaster
1 5 Computer makers were scrambling to help customers recover from the disaster	Computer makers will be scrambling to help customers will recover
3 4 Computer makers were scrambling to help customers recover from the disaster	Computer makers are scrambling to help customers recover from the disaster
3 5 Computer makers were scrambling to help customers recover from the disaster	Computer makers are scrambling to help customers recover
0 4 They then run remotely controlled self-diagnostic programs	They then run remotely controlled self-diagnostic programs
1 4 They then run remotely controlled self-diagnostic programs	They then will run remotely controlled self-diagnostic programs
2 4 They then run remotely controlled self-diagnostic programs	They then ran remotely controlled self-diagnostic programs
3 4 They then run remotely controlled self-diagnostic programs	They then runs remotely controlled self-diagnostic programs
0 4 Digital also said it has dispatched teams of technicians to California	Digital also said it has dispatched teams of technicians to California
0 5 Digital also said it has dispatched teams of technicians to California	Digital also said it has dispatched teams
1 4 Digital also said it has dispatched teams of technicians to California	Digital also will say it will have dispatched teams of technicians to California
1 5 Digital also said it has dispatched teams of technicians to California	Digital also will say it will have dispatched teams
3 4 Digital also said it has dispatched teams of technicians to California	Digital also says it has dispatched teams of technicians to California
3 5 Digital also said it has dispatched teams of technicians to California	Digital also says it has dispatched teams
0 4 John R. Wilke contribued to this article	John R. Wilke contribued to this article
0 5 John R. Wilke contribued to this article	John R. Wilke contribued
1 4 John R. Wilke contribued to this article	John R. Wilke will contribued to this article
1 5 John R. Wilke contribued to this article	John R. Wilke will contribued
3 4 John R. Wilke contribued to this article	John R. Wilke contribueds to this article
3 5 John R. Wilke contribued to this article	John R. Wilke contribueds
0 4 Already the 1982 legislation has saved an estimated 800 million	Already the 1982 legislation has saved an estimated 800 million
1 4 Already the 1982 legislation has saved an estimated 800 million	Already the 1982 legislation will have saved an estimated 800 million
2 4 Already the 1982 legislation has saved an estimated 800 million	Already the 1982 legislation had saved an estimated 800 million
0 4 That division 's manager has been fired	That division 's manager has been fired
1 4 That division 's manager has been fired	That division 's manager will have been fired
2 4 That division 's manager has been fired	That division 's manager had been fired
0 4 I 'm happy and sad he said	I 'm happy and sad he said
1 4 I 'm happy and sad he said	I will be happy and sad he will say
2 4 I 'm happy and sad he said	I was happy and sad he said
3 4 I 'm happy and sad he said	I am happy and sad he says
0 4 Anti-nuclear activists took a less positive view	Anti-nuclear activists took a less positive view
1 4 Anti-nuclear activists took a less positive view	Anti-nuclear activists will take a less positive view
3 4 Anti-nuclear activists took a less positive view	Anti-nuclear activists take a less positive view
0 4 The protesters point out that Galileo also could crash to Earth then	The protesters point out that Galileo also could crash to Earth then
0 5 The protesters point out that Galileo also could crash to Earth then	The protesters point out that Galileo also could crash then
1 4 The protesters point out that Galileo also could crash to Earth then	The protesters will point out that Galileo also can crash to Earth then
1 5 The protesters point out that Galileo also could crash to Earth then	The protesters will point out that Galileo also can crash then
2 4 The protesters point out that Galileo also could crash to Earth then	The protesters pointed out that Galileo also could crash to Earth then
2 5 The protesters point out that Galileo also could crash to Earth then	The protesters pointed out that Galileo also could crash then
3 4 The protesters point out that Galileo also could crash to Earth then	The protesters point out that Galileo also can crash to Earth then
3 5 The protesters point out that Galileo also could crash to Earth then	The protesters point out that Galileo also can crash then
0 4 The successful launch continues a remarkable recovery in the U.S. space-science program	The successful launch continues a remarkable recovery in the U.S. space-science program
0 5 The successful launch continues a remarkable recovery in the U.S. space-science program	The successful launch continues a remarkable recovery
1 4 The successful launch continues a remarkable recovery in the U.S. space-science program	The successful launch will continue a remarkable recovery in the U.S. space-science program
1 5 The successful launch continues a remarkable recovery in the U.S. space-science program	The successful launch will continue a remarkable recovery
2 4 The successful launch continues a remarkable recovery in the U.S. space-science program	The successful launch continued a remarkable recovery in the U.S. space-science program
2 5 The successful launch continues a remarkable recovery in the U.S. space-science program	The successful launch continued a remarkable recovery
0 4 Not all of NASA 's space-science work will be so auspicious though	Not all of NASA 's space-science work will be so auspicious though
0 5 Not all of NASA 's space-science work will be so auspicious though	Not all will be so auspicious though
2 4 Not all of NASA 's space-science work will be so auspicious though	Not all of NASA 's space-science work bed so auspicious though
2 5 Not all of NASA 's space-science work will be so auspicious though	Not all bed so auspicious though
3 4 Not all of NASA 's space-science work will be so auspicious though	Not all of NASA 's space-science work are so auspicious though
3 5 Not all of NASA 's space-science work will be so auspicious though	Not all are so auspicious though
0 4 Sales rose to 406 million from 356 million the year earlier	Sales rose to 406 million from 356 million the year earlier
0 5 Sales rose to 406 million from 356 million the year earlier	Sales rose
1 4 Sales rose to 406 million from 356 million the year earlier	Sales will rise to 406 million from 356 million the year earlier
1 5 Sales rose to 406 million from 356 million the year earlier	Sales will rise
3 4 Sales rose to 406 million from 356 million the year earlier	Sales rises to 406 million from 356 million the year earlier
3 5 Sales rose to 406 million from 356 million the year earlier	Sales rises
0 4 One of those was in Hollister Calif. near the earthquake 's epicenter	One of those was in Hollister Calif. near the earthquake 's epicenter
0 5 One of those was in Hollister Calif. near the earthquake 's epicenter	One was
1 4 One of those was in Hollister Calif. near the earthquake 's epicenter	One of those will be in Hollister Calif. near the earthquake 's epicenter
1 5 One of those was in Hollister Calif. near the earthquake 's epicenter	One will be
3 4 One of those was in Hollister Calif. near the earthquake 's epicenter	One of those is in Hollister Calif. near the earthquake 's epicenter
3 5 One of those was in Hollister Calif. near the earthquake 's epicenter	One is
0 4 The slack absorbs the pulling strain generated by an earthquake	The slack absorbs the pulling strain generated by an earthquake
0 5 The slack absorbs the pulling strain generated by an earthquake	The slack absorbs the pulling strain generated
1 4 The slack absorbs the pulling strain generated by an earthquake	The slack will absorb the pulling strain will generated by an earthquake
1 5 The slack absorbs the pulling strain generated by an earthquake	The slack will absorb the pulling strain will generated
2 4 The slack absorbs the pulling strain generated by an earthquake	The slack absorbed the pulling strain generated by an earthquake
2 5 The slack absorbs the pulling strain generated by an earthquake	The slack absorbed the pulling strain generated
0 4 Officials expect difficulty routing traffic through downtown San Francisco	Officials expect difficulty routing traffic through downtown San Francisco
0 5 Officials expect difficulty routing traffic through downtown San Francisco	Officials expect difficulty routing traffic
1 4 Officials expect difficulty routing traffic through downtown San Francisco	Officials will expect difficulty routing traffic through downtown San Francisco
1 5 Officials expect difficulty routing traffic through downtown San Francisco	Officials will expect difficulty routing traffic
2 4 Officials expect difficulty routing traffic through downtown San Francisco	Officials expected difficulty routing traffic through downtown San Francisco
2 5 Officials expect difficulty routing traffic through downtown San Francisco	Officials expected difficulty routing traffic
3 4 Officials expect difficulty routing traffic through downtown San Francisco	Officials expects difficulty routing traffic through downtown San Francisco
3 5 Officials expect difficulty routing traffic through downtown San Francisco	Officials expects difficulty routing traffic
0 4 The earthquake caused many streets to buckle and crack making them impassible	The earthquake caused many streets to buckle and crack making them impassible
1 4 The earthquake caused many streets to buckle and crack making them impassible	The earthquake will cause many streets to will buckle and crack making them impassible
3 4 The earthquake caused many streets to buckle and crack making them impassible	The earthquake causes many streets to buckle and crack making them impassible
0 4 But many predicted that the commercial disruption would be short-lived	But many predicted that the commercial disruption would be short-lived
1 4 But many predicted that the commercial disruption would be short-lived	But many will predict that the commercial disruption will be short-lived
3 4 But many predicted that the commercial disruption would be short-lived	But many predict that the commercial disruption is short-lived
0 4 The plant was evacuated and workers sent home	The plant was evacuated and workers sent home
1 4 The plant was evacuated and workers sent home	The plant will be evacuated and workers will sent home
3 4 The plant was evacuated and workers sent home	The plant is evacuated and workers sent home
0 4 Most of the telephone problems in the immediate aftermath stemmed from congestion	Most of the telephone problems in the immediate aftermath stemmed from congestion
0 5 Most of the telephone problems in the immediate aftermath stemmed from congestion	Most stemmed
1 4 Most of the telephone problems in the immediate aftermath stemmed from congestion	Most of the telephone problems in the immediate aftermath will stem from congestion
1 5 Most of the telephone problems in the immediate aftermath stemmed from congestion	Most will stem
3 4 Most of the telephone problems in the immediate aftermath stemmed from congestion	Most of the telephone problems in the immediate aftermath stem from congestion
3 5 Most of the telephone problems in the immediate aftermath stemmed from congestion	Most stem
