3 2 JAPANESE COMPANIES fare best in U.S. when Americans is given by them more say	JAPANESE COMPANIES fares best in U.S. when they give Americans more say
1 0 JAPANESE COMPANIES fare best in U.S. when Americans is given by them more say	JAPANESE COMPANIES will fare best in U.S. when Americans will be given by them more say
1 1 JAPANESE COMPANIES fare best in U.S. when they give Americans more say	JAPANESE COMPANIES will fare best in U.S. when Americans will be given by them more say
2 0 JAPANESE COMPANIES fare best in U.S. when Americans is given by them more say	JAPANESE COMPANIES fared best in U.S. when Americans is given by them more say
2 1 JAPANESE COMPANIES fare best in U.S. when they give Americans more say	JAPANESE COMPANIES fared best in U.S. when Americans is given by them more say
3 0 JAPANESE COMPANIES fare best in U.S. when Americans is given by them more say	JAPANESE COMPANIES fares best in U.S. when Americans is given by them more say
3 1 JAPANESE COMPANIES fare best in U.S. when they give Americans more say	JAPANESE COMPANIES fares best in U.S. when Americans is given by them more say
0 1 LONG-TERM care insurance gains favor	favor is gained by LONG-TERM care insurance
0 2 favor is gained by LONG-TERM care insurance	LONG-TERM care insurance gains favor
1 0 LONG-TERM care insurance gains favor	LONG-TERM care insurance will gain favor
1 2 favor is gained by LONG-TERM care insurance	LONG-TERM care insurance will gain favor
2 0 LONG-TERM care insurance gains favor	LONG-TERM care insurance gained favor
2 2 favor is gained by LONG-TERM care insurance	LONG-TERM care insurance gained favor
1 0 favor is gained by LONG-TERM care insurance	favor will be gained by LONG-TERM care insurance
1 1 LONG-TERM care insurance gains favor	favor will be gained by LONG-TERM care insurance
0 1 FEAR OF AIDS hinders hiring at few hospitals	hiring are hindered by FEAR OF AIDS at few hospitals
0 2 hiring are hindered by FEAR OF AIDS at few hospitals	FEAR OF AIDS hinders hiring at few hospitals
1 0 FEAR OF AIDS hinders hiring at few hospitals	FEAR OF AIDS will hinder hiring at few hospitals
1 2 hiring are hindered by FEAR OF AIDS at few hospitals	FEAR OF AIDS will hinder hiring at few hospitals
2 0 FEAR OF AIDS hinders hiring at few hospitals	FEAR OF AIDS hindered hiring at few hospitals
2 2 hiring are hindered by FEAR OF AIDS at few hospitals	FEAR OF AIDS hindered hiring at few hospitals
1 0 hiring are hindered by FEAR OF AIDS at few hospitals	hiring will be hindered by FEAR OF AIDS at few hospitals
1 1 FEAR OF AIDS hinders hiring at few hospitals	hiring will be hindered by FEAR OF AIDS at few hospitals
0 1 I can tell you that nobody quit over it	you can be told by me that nobody quit over it
0 2 you can be told by me that nobody quit over it	I can tell you that nobody quit over it
1 0 I can tell you that nobody quit over it	I can tell you that nobody will quit over it
1 2 you can be told by me that nobody quit over it	I can tell you that nobody will quit over it
2 0 I can tell you that nobody quit over it	I could tell you that nobody quit over it
2 2 you can be told by me that nobody quit over it	I could tell you that nobody quit over it
1 0 you can be told by me that nobody quit over it	you can be told by me that nobody will quit over it
1 1 I can tell you that nobody quit over it	you can be told by me that nobody will quit over it
2 0 you can be told by me that nobody quit over it	you could be told by me that nobody quit over it
2 1 I can tell you that nobody quit over it	you could be told by me that nobody quit over it
0 1 Sales declined 10 % to 251.2 million from 278.7 million	10 % was declined by Sales to 251.2 million from 278.7 million
0 2 10 % was declined by Sales to 251.2 million from 278.7 million	Sales declined 10 % to 251.2 million from 278.7 million
1 0 Sales declined 10 % to 251.2 million from 278.7 million	Sales will decline 10 % to 251.2 million from 278.7 million
1 2 10 % was declined by Sales to 251.2 million from 278.7 million	Sales will decline 10 % to 251.2 million from 278.7 million
3 0 Sales declined 10 % to 251.2 million from 278.7 million	Sales declines 10 % to 251.2 million from 278.7 million
3 2 10 % was declined by Sales to 251.2 million from 278.7 million	Sales declines 10 % to 251.2 million from 278.7 million
1 0 10 % was declined by Sales to 251.2 million from 278.7 million	10 % will be declined by Sales to 251.2 million from 278.7 million
1 1 Sales declined 10 % to 251.2 million from 278.7 million	10 % will be declined by Sales to 251.2 million from 278.7 million
3 0 10 % was declined by Sales to 251.2 million from 278.7 million	10 % is declined by Sales to 251.2 million from 278.7 million
3 1 Sales declined 10 % to 251.2 million from 278.7 million	10 % is declined by Sales to 251.2 million from 278.7 million
0 1 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer said margins are hurt by lower prices for most products
0 2 The Atlanta-based chemical manufacturer said margins are hurt by lower prices for most products	The Atlanta-based chemical manufacturer said lower prices hurt margins for most products
1 0 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer will say lower prices will hurt margins for most products
1 2 The Atlanta-based chemical manufacturer said margins are hurt by lower prices for most products	The Atlanta-based chemical manufacturer will say lower prices will hurt margins for most products
3 0 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer says lower prices hurt margins for most products
3 2 The Atlanta-based chemical manufacturer said margins are hurt by lower prices for most products	The Atlanta-based chemical manufacturer says lower prices hurt margins for most products
1 0 The Atlanta-based chemical manufacturer said margins are hurt by lower prices for most products	The Atlanta-based chemical manufacturer will say margins will be hurt by lower prices for most products
1 1 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer will say margins will be hurt by lower prices for most products
3 0 The Atlanta-based chemical manufacturer said margins are hurt by lower prices for most products	The Atlanta-based chemical manufacturer says margins are hurt by lower prices for most products
3 1 The Atlanta-based chemical manufacturer said lower prices hurt margins for most products	The Atlanta-based chemical manufacturer says margins are hurt by lower prices for most products
0 1 Newly acquired assets would get a bigger break than those currently held	a bigger break than those currently held would be got by Newly acquired assets
0 2 a bigger break than those currently held would be got by Newly acquired assets	Newly acquired assets would get a bigger break than those currently held
1 0 Newly acquired assets would get a bigger break than those currently held	Newly acquired assets will get a bigger break than those will currently held
1 2 a bigger break than those currently held would be got by Newly acquired assets	Newly acquired assets will get a bigger break than those will currently held
3 0 Newly acquired assets would get a bigger break than those currently held	Newly acquired assets get a bigger break than those currently held
3 2 a bigger break than those currently held would be got by Newly acquired assets	Newly acquired assets get a bigger break than those currently held
1 0 a bigger break than those currently held would be got by Newly acquired assets	a bigger break than those will currently held will be got by Newly acquired assets
1 1 Newly acquired assets would get a bigger break than those currently held	a bigger break than those will currently held will be got by Newly acquired assets
3 0 a bigger break than those currently held would be got by Newly acquired assets	a bigger break than those currently held is got by Newly acquired assets
3 1 Newly acquired assets would get a bigger break than those currently held	a bigger break than those currently held is got by Newly acquired assets
0 1 Workers could dial out but they could n't receive telephone calls	Workers could dial out but telephone calls could n't be received by them
0 2 Workers could dial out but telephone calls could n't be received by them	Workers could dial out but they could n't receive telephone calls
1 0 Workers could dial out but they could n't receive telephone calls	Workers can dial out but they can n't receive telephone calls
1 2 Workers could dial out but telephone calls could n't be received by them	Workers can dial out but they can n't receive telephone calls
3 0 Workers could dial out but they could n't receive telephone calls	Workers can dial out but they can n't receive telephone calls
3 2 Workers could dial out but telephone calls could n't be received by them	Workers can dial out but they can n't receive telephone calls
1 0 Workers could dial out but telephone calls could n't be received by them	Workers can dial out but telephone calls can n't be received by them
1 1 Workers could dial out but they could n't receive telephone calls	Workers can dial out but telephone calls can n't be received by them
3 0 Workers could dial out but telephone calls could n't be received by them	Workers can dial out but telephone calls can n't be received by them
3 1 Workers could dial out but they could n't receive telephone calls	Workers can dial out but telephone calls can n't be received by them
0 1 President Bush signed a disaster declaration covering seven Northern California counties	a disaster declaration covering seven Northern California counties was signed by President Bush
0 2 a disaster declaration covering seven Northern California counties was signed by President Bush	President Bush signed a disaster declaration covering seven Northern California counties
1 0 President Bush signed a disaster declaration covering seven Northern California counties	President Bush will sign a disaster declaration covering seven Northern California counties
1 2 a disaster declaration covering seven Northern California counties was signed by President Bush	President Bush will sign a disaster declaration covering seven Northern California counties
3 0 President Bush signed a disaster declaration covering seven Northern California counties	President Bush signs a disaster declaration covering seven Northern California counties
3 2 a disaster declaration covering seven Northern California counties was signed by President Bush	President Bush signs a disaster declaration covering seven Northern California counties
1 0 a disaster declaration covering seven Northern California counties was signed by President Bush	a disaster declaration covering seven Northern California counties will be signed by President Bush
1 1 President Bush signed a disaster declaration covering seven Northern California counties	a disaster declaration covering seven Northern California counties will be signed by President Bush
3 0 a disaster declaration covering seven Northern California counties was signed by President Bush	a disaster declaration covering seven Northern California counties is signed by President Bush
3 1 President Bush signed a disaster declaration covering seven Northern California counties	a disaster declaration covering seven Northern California counties is signed by President Bush
0 1 The account currently has 220 million	220 million currently are had by The account
0 2 220 million currently are had by The account	The account currently has 220 million
1 0 The account currently has 220 million	The account currently will have 220 million
1 2 220 million currently are had by The account	The account currently will have 220 million
2 0 The account currently has 220 million	The account currently had 220 million
2 2 220 million currently are had by The account	The account currently had 220 million
1 0 220 million currently are had by The account	220 million currently will be had by The account
1 1 The account currently has 220 million	220 million currently will be had by The account
0 1 The I-880 section had completed the first phase of the retrofitting	the first phase of the retrofitting had been completed by The I-880 section
0 2 the first phase of the retrofitting had been completed by The I-880 section	The I-880 section had completed the first phase of the retrofitting
1 0 The I-880 section had completed the first phase of the retrofitting	The I-880 section will have completed the first phase of the retrofitting
1 2 the first phase of the retrofitting had been completed by The I-880 section	The I-880 section will have completed the first phase of the retrofitting
3 0 The I-880 section had completed the first phase of the retrofitting	The I-880 section has completed the first phase of the retrofitting
3 2 the first phase of the retrofitting had been completed by The I-880 section	The I-880 section has completed the first phase of the retrofitting
1 0 the first phase of the retrofitting had been completed by The I-880 section	the first phase of the retrofitting will have been completed by The I-880 section
1 1 The I-880 section had completed the first phase of the retrofitting	the first phase of the retrofitting will have been completed by The I-880 section
3 0 the first phase of the retrofitting had been completed by The I-880 section	the first phase of the retrofitting has been completed by The I-880 section
3 1 The I-880 section had completed the first phase of the retrofitting	the first phase of the retrofitting has been completed by The I-880 section
0 1 Silicon Valley heaved a sigh of relief yesterday	a sigh of relief was heaved by Silicon Valley yesterday
0 2 a sigh of relief was heaved by Silicon Valley yesterday	Silicon Valley heaved a sigh of relief yesterday
1 0 Silicon Valley heaved a sigh of relief yesterday	Silicon Valley will heave a sigh of relief yesterday
1 2 a sigh of relief was heaved by Silicon Valley yesterday	Silicon Valley will heave a sigh of relief yesterday
3 0 Silicon Valley heaved a sigh of relief yesterday	Silicon Valley heaves a sigh of relief yesterday
3 2 a sigh of relief was heaved by Silicon Valley yesterday	Silicon Valley heaves a sigh of relief yesterday
1 0 a sigh of relief was heaved by Silicon Valley yesterday	a sigh of relief will be heaved by Silicon Valley yesterday
1 1 Silicon Valley heaved a sigh of relief yesterday	a sigh of relief will be heaved by Silicon Valley yesterday
3 0 a sigh of relief was heaved by Silicon Valley yesterday	a sigh of relief is heaved by Silicon Valley yesterday
3 1 Silicon Valley heaved a sigh of relief yesterday	a sigh of relief is heaved by Silicon Valley yesterday
0 1 They then run remotely controlled self-diagnostic programs	remotely controlled self-diagnostic programs then are run by them
0 2 remotely controlled self-diagnostic programs then are run by them	They then run remotely controlled self-diagnostic programs
1 0 They then run remotely controlled self-diagnostic programs	They then will run remotely controlled self-diagnostic programs
1 2 remotely controlled self-diagnostic programs then are run by them	They then will run remotely controlled self-diagnostic programs
2 0 They then run remotely controlled self-diagnostic programs	They then ran remotely controlled self-diagnostic programs
2 2 remotely controlled self-diagnostic programs then are run by them	They then ran remotely controlled self-diagnostic programs
3 0 They then run remotely controlled self-diagnostic programs	They then runs remotely controlled self-diagnostic programs
3 2 remotely controlled self-diagnostic programs then are run by them	They then runs remotely controlled self-diagnostic programs
1 0 remotely controlled self-diagnostic programs then are run by them	remotely controlled self-diagnostic programs then will be run by them
1 1 They then run remotely controlled self-diagnostic programs	remotely controlled self-diagnostic programs then will be run by them
0 1 Digital also said it has dispatched teams of technicians to California	Digital also said teams of technicians have been dispatched by it to California
0 2 Digital also said teams of technicians have been dispatched by it to California	Digital also said it has dispatched teams of technicians to California
1 0 Digital also said it has dispatched teams of technicians to California	Digital also will say it will have dispatched teams of technicians to California
1 2 Digital also said teams of technicians have been dispatched by it to California	Digital also will say it will have dispatched teams of technicians to California
3 0 Digital also said it has dispatched teams of technicians to California	Digital also says it has dispatched teams of technicians to California
3 2 Digital also said teams of technicians have been dispatched by it to California	Digital also says it has dispatched teams of technicians to California
1 0 Digital also said teams of technicians have been dispatched by it to California	Digital also will say teams of technicians will have been dispatched by it to California
1 1 Digital also said it has dispatched teams of technicians to California	Digital also will say teams of technicians will have been dispatched by it to California
3 0 Digital also said teams of technicians have been dispatched by it to California	Digital also says teams of technicians have been dispatched by it to California
3 1 Digital also said it has dispatched teams of technicians to California	Digital also says teams of technicians have been dispatched by it to California
0 1 Already the 1982 legislation has saved an estimated 800 million	Already an estimated 800 million have been saved by the 1982 legislation
0 2 Already an estimated 800 million have been saved by the 1982 legislation	Already the 1982 legislation has saved an estimated 800 million
1 0 Already the 1982 legislation has saved an estimated 800 million	Already the 1982 legislation will have saved an estimated 800 million
1 2 Already an estimated 800 million have been saved by the 1982 legislation	Already the 1982 legislation will have saved an estimated 800 million
2 0 Already the 1982 legislation has saved an estimated 800 million	Already the 1982 legislation had saved an estimated 800 million
2 2 Already an estimated 800 million have been saved by the 1982 legislation	Already the 1982 legislation had saved an estimated 800 million
1 0 Already an estimated 800 million have been saved by the 1982 legislation	Already an estimated 800 million will have been saved by the 1982 legislation
1 1 Already the 1982 legislation has saved an estimated 800 million	Already an estimated 800 million will have been saved by the 1982 legislation
2 0 Already an estimated 800 million have been saved by the 1982 legislation	Already an estimated 800 million had been saved by the 1982 legislation
2 1 Already the 1982 legislation has saved an estimated 800 million	Already an estimated 800 million had been saved by the 1982 legislation
0 1 Anti-nuclear activists took a less positive view	a less positive view was taken by Anti-nuclear activists
0 2 a less positive view was taken by Anti-nuclear activists	Anti-nuclear activists took a less positive view
1 0 Anti-nuclear activists took a less positive view	Anti-nuclear activists will take a less positive view
1 2 a less positive view was taken by Anti-nuclear activists	Anti-nuclear activists will take a less positive view
3 0 Anti-nuclear activists took a less positive view	Anti-nuclear activists take a less positive view
3 2 a less positive view was taken by Anti-nuclear activists	Anti-nuclear activists take a less positive view
1 0 a less positive view was taken by Anti-nuclear activists	a less positive view will be taken by Anti-nuclear activists
1 1 Anti-nuclear activists took a less positive view	a less positive view will be taken by Anti-nuclear activists
3 0 a less positive view was taken by Anti-nuclear activists	a less positive view is taken by Anti-nuclear activists
3 1 Anti-nuclear activists took a less positive view	a less positive view is taken by Anti-nuclear activists
0 1 The successful launch continues a remarkable recovery in the U.S. space-science program	a remarkable recovery in the U.S. space-science program is continued by The successful launch
0 2 a remarkable recovery in the U.S. space-science program is continued by The successful launch	The successful launch continues a remarkable recovery in the U.S. space-science program
1 0 The successful launch continues a remarkable recovery in the U.S. space-science program	The successful launch will continue a remarkable recovery in the U.S. space-science program
1 2 a remarkable recovery in the U.S. space-science program is continued by The successful launch	The successful launch will continue a remarkable recovery in the U.S. space-science program
2 0 The successful launch continues a remarkable recovery in the U.S. space-science program	The successful launch continued a remarkable recovery in the U.S. space-science program
2 2 a remarkable recovery in the U.S. space-science program is continued by The successful launch	The successful launch continued a remarkable recovery in the U.S. space-science program
1 0 a remarkable recovery in the U.S. space-science program is continued by The successful launch	a remarkable recovery in the U.S. space-science program will be continued by The successful launch
1 1 The successful launch continues a remarkable recovery in the U.S. space-science program	a remarkable recovery in the U.S. space-science program will be continued by The successful launch
0 1 The slack absorbs the pulling strain generated by an earthquake	the pulling strain generated by an earthquake is absorbed by The slack
0 2 the pulling strain generated by an earthquake is absorbed by The slack	The slack absorbs the pulling strain generated by an earthquake
1 0 The slack absorbs the pulling strain generated by an earthquake	The slack will absorb the pulling strain will generated by an earthquake
1 2 the pulling strain generated by an earthquake is absorbed by The slack	The slack will absorb the pulling strain will generated by an earthquake
2 0 The slack absorbs the pulling strain generated by an earthquake	The slack absorbed the pulling strain generated by an earthquake
2 2 the pulling strain generated by an earthquake is absorbed by The slack	The slack absorbed the pulling strain generated by an earthquake
1 0 the pulling strain generated by an earthquake is absorbed by The slack	the pulling strain will generated by an earthquake will be absorbed by The slack
1 1 The slack absorbs the pulling strain generated by an earthquake	the pulling strain will generated by an earthquake will be absorbed by The slack
0 1 Officials expect difficulty routing traffic through downtown San Francisco	difficulty routing traffic through downtown San Francisco is expected by Officials
0 2 difficulty routing traffic through downtown San Francisco is expected by Officials	Officials expect difficulty routing traffic through downtown San Francisco
1 0 Officials expect difficulty routing traffic through downtown San Francisco	Officials will expect difficulty routing traffic through downtown San Francisco
1 2 difficulty routing traffic through downtown San Francisco is expected by Officials	Officials will expect difficulty routing traffic through downtown San Francisco
2 0 Officials expect difficulty routing traffic through downtown San Francisco	Officials expected difficulty routing traffic through downtown San Francisco
2 2 difficulty routing traffic through downtown San Francisco is expected by Officials	Officials expected difficulty routing traffic through downtown San Francisco
3 0 Officials expect difficulty routing traffic through downtown San Francisco	Officials expects difficulty routing traffic through downtown San Francisco
3 2 difficulty routing traffic through downtown San Francisco is expected by Officials	Officials expects difficulty routing traffic through downtown San Francisco
1 0 difficulty routing traffic through downtown San Francisco is expected by Officials	difficulty routing traffic through downtown San Francisco will be expected by Officials
1 1 Officials expect difficulty routing traffic through downtown San Francisco	difficulty routing traffic through downtown San Francisco will be expected by Officials
0 1 Mr. Bandler puts traffic volume at 10 to 50 times normal	traffic volume is put by Mr. Bandler at 10 to 50 times normal
0 2 traffic volume is put by Mr. Bandler at 10 to 50 times normal	Mr. Bandler puts traffic volume at 10 to 50 times normal
1 0 Mr. Bandler puts traffic volume at 10 to 50 times normal	Mr. Bandler will put traffic volume at 10 to 50 times normal
1 2 traffic volume is put by Mr. Bandler at 10 to 50 times normal	Mr. Bandler will put traffic volume at 10 to 50 times normal
2 0 Mr. Bandler puts traffic volume at 10 to 50 times normal	Mr. Bandler put traffic volume at 10 to 50 times normal
2 2 traffic volume is put by Mr. Bandler at 10 to 50 times normal	Mr. Bandler put traffic volume at 10 to 50 times normal
1 0 traffic volume is put by Mr. Bandler at 10 to 50 times normal	traffic volume will be put by Mr. Bandler at 10 to 50 times normal
1 1 Mr. Bandler puts traffic volume at 10 to 50 times normal	traffic volume will be put by Mr. Bandler at 10 to 50 times normal
0 1 Her parents lost everything in the 1906 earthquake	everything was lost by Her parents in the 1906 earthquake
0 2 everything was lost by Her parents in the 1906 earthquake	Her parents lost everything in the 1906 earthquake
1 0 Her parents lost everything in the 1906 earthquake	Her parents will lose everything in the 1906 earthquake
1 2 everything was lost by Her parents in the 1906 earthquake	Her parents will lose everything in the 1906 earthquake
3 0 Her parents lost everything in the 1906 earthquake	Her parents lose everything in the 1906 earthquake
3 2 everything was lost by Her parents in the 1906 earthquake	Her parents lose everything in the 1906 earthquake
1 0 everything was lost by Her parents in the 1906 earthquake	everything will be lost by Her parents in the 1906 earthquake
1 1 Her parents lost everything in the 1906 earthquake	everything will be lost by Her parents in the 1906 earthquake
3 0 everything was lost by Her parents in the 1906 earthquake	everything is lost by Her parents in the 1906 earthquake
3 1 Her parents lost everything in the 1906 earthquake	everything is lost by Her parents in the 1906 earthquake
0 1 Revenue slipped 4.6 % to 835 million from 876 million	4.6 % was slipped by Revenue to 835 million from 876 million
0 2 4.6 % was slipped by Revenue to 835 million from 876 million	Revenue slipped 4.6 % to 835 million from 876 million
1 0 Revenue slipped 4.6 % to 835 million from 876 million	Revenue will slip 4.6 % to 835 million from 876 million
1 2 4.6 % was slipped by Revenue to 835 million from 876 million	Revenue will slip 4.6 % to 835 million from 876 million
3 0 Revenue slipped 4.6 % to 835 million from 876 million	Revenue slips 4.6 % to 835 million from 876 million
3 2 4.6 % was slipped by Revenue to 835 million from 876 million	Revenue slips 4.6 % to 835 million from 876 million
1 0 4.6 % was slipped by Revenue to 835 million from 876 million	4.6 % will be slipped by Revenue to 835 million from 876 million
1 1 Revenue slipped 4.6 % to 835 million from 876 million	4.6 % will be slipped by Revenue to 835 million from 876 million
3 0 4.6 % was slipped by Revenue to 835 million from 876 million	4.6 % is slipped by Revenue to 835 million from 876 million
3 1 Revenue slipped 4.6 % to 835 million from 876 million	4.6 % is slipped by Revenue to 835 million from 876 million
0 1 In New York Stock Exchange composite trading Dayton rose 1 to 61.125	In New York Stock Exchange composite trading 1 were risen by Dayton to 61.125
0 2 In New York Stock Exchange composite trading 1 were risen by Dayton to 61.125	In New York Stock Exchange composite trading Dayton rose 1 to 61.125
1 0 In New York Stock Exchange composite trading Dayton rose 1 to 61.125	In New York Stock Exchange composite trading Dayton will rise 1 to 61.125
1 2 In New York Stock Exchange composite trading 1 were risen by Dayton to 61.125	In New York Stock Exchange composite trading Dayton will rise 1 to 61.125
3 0 In New York Stock Exchange composite trading Dayton rose 1 to 61.125	In New York Stock Exchange composite trading Dayton rises 1 to 61.125
3 2 In New York Stock Exchange composite trading 1 were risen by Dayton to 61.125	In New York Stock Exchange composite trading Dayton rises 1 to 61.125
1 0 In New York Stock Exchange composite trading 1 were risen by Dayton to 61.125	In New York Stock Exchange composite trading 1 will be risen by Dayton to 61.125
1 1 In New York Stock Exchange composite trading Dayton rose 1 to 61.125	In New York Stock Exchange composite trading 1 will be risen by Dayton to 61.125
3 0 In New York Stock Exchange composite trading 1 were risen by Dayton to 61.125	In New York Stock Exchange composite trading 1 are risen by Dayton to 61.125
3 1 In New York Stock Exchange composite trading Dayton rose 1 to 61.125	In New York Stock Exchange composite trading 1 are risen by Dayton to 61.125
0 1 But U.S. officials have strong doubts that he is a reformer	But strong doubts that he is a reformer are had by U.S. officials
0 2 But strong doubts that he is a reformer are had by U.S. officials	But U.S. officials have strong doubts that he is a reformer
1 0 But U.S. officials have strong doubts that he is a reformer	But U.S. officials will have strong doubts that he will be a reformer
1 2 But strong doubts that he is a reformer are had by U.S. officials	But U.S. officials will have strong doubts that he will be a reformer
2 0 But U.S. officials have strong doubts that he is a reformer	But U.S. officials had strong doubts that he was a reformer
2 2 But strong doubts that he is a reformer are had by U.S. officials	But U.S. officials had strong doubts that he was a reformer
1 0 But strong doubts that he is a reformer are had by U.S. officials	But strong doubts that he will be a reformer will be had by U.S. officials
1 1 But U.S. officials have strong doubts that he is a reformer	But strong doubts that he will be a reformer will be had by U.S. officials
2 0 But strong doubts that he is a reformer are had by U.S. officials	But strong doubts that he was a reformer are had by U.S. officials
2 1 But U.S. officials have strong doubts that he is a reformer	But strong doubts that he was a reformer are had by U.S. officials
0 1 However Mr. Krenz also has a reputation for being politically savvy	However a reputation for being politically savvy also is had by Mr. Krenz
0 2 However a reputation for being politically savvy also is had by Mr. Krenz	However Mr. Krenz also has a reputation for being politically savvy
1 0 However Mr. Krenz also has a reputation for being politically savvy	However Mr. Krenz also will have a reputation for being politically savvy
1 2 However a reputation for being politically savvy also is had by Mr. Krenz	However Mr. Krenz also will have a reputation for being politically savvy
2 0 However Mr. Krenz also has a reputation for being politically savvy	However Mr. Krenz also had a reputation for being politically savvy
2 2 However a reputation for being politically savvy also is had by Mr. Krenz	However Mr. Krenz also had a reputation for being politically savvy
1 0 However a reputation for being politically savvy also is had by Mr. Krenz	However a reputation for being politically savvy also will be had by Mr. Krenz
1 1 However Mr. Krenz also has a reputation for being politically savvy	However a reputation for being politically savvy also will be had by Mr. Krenz
0 1 The selection of Mr. Krenz may also disappoint Moscow	Moscow may also be disappointed by The selection of Mr. Krenz
0 2 Moscow may also be disappointed by The selection of Mr. Krenz	The selection of Mr. Krenz may also disappoint Moscow
0 1 One of their pastors has envisioned a new utopia of creative socialism	a new utopia of creative socialism has been envisioned by One of their pastors
0 2 a new utopia of creative socialism has been envisioned by One of their pastors	One of their pastors has envisioned a new utopia of creative socialism
1 0 One of their pastors has envisioned a new utopia of creative socialism	One of their pastors will have envisioned a new utopia of creative socialism
1 2 a new utopia of creative socialism has been envisioned by One of their pastors	One of their pastors will have envisioned a new utopia of creative socialism
2 0 One of their pastors has envisioned a new utopia of creative socialism	One of their pastors had envisioned a new utopia of creative socialism
2 2 a new utopia of creative socialism has been envisioned by One of their pastors	One of their pastors had envisioned a new utopia of creative socialism
3 0 One of their pastors has envisioned a new utopia of creative socialism	One of their pastors have envisioned a new utopia of creative socialism
3 2 a new utopia of creative socialism has been envisioned by One of their pastors	One of their pastors have envisioned a new utopia of creative socialism
1 0 a new utopia of creative socialism has been envisioned by One of their pastors	a new utopia of creative socialism will have been envisioned by One of their pastors
1 1 One of their pastors has envisioned a new utopia of creative socialism	a new utopia of creative socialism will have been envisioned by One of their pastors
2 0 a new utopia of creative socialism has been envisioned by One of their pastors	a new utopia of creative socialism had been envisioned by One of their pastors
2 1 One of their pastors has envisioned a new utopia of creative socialism	a new utopia of creative socialism had been envisioned by One of their pastors
0 1 Total operating expenses increased 3.5 % to 2.78 billion from 2.69 billion	3.5 % was increased by Total operating expenses to 2.78 billion from 2.69 billion
0 2 3.5 % was increased by Total operating expenses to 2.78 billion from 2.69 billion	Total operating expenses increased 3.5 % to 2.78 billion from 2.69 billion
1 0 Total operating expenses increased 3.5 % to 2.78 billion from 2.69 billion	Total operating expenses will increase 3.5 % to 2.78 billion from 2.69 billion
1 2 3.5 % was increased by Total operating expenses to 2.78 billion from 2.69 billion	Total operating expenses will increase 3.5 % to 2.78 billion from 2.69 billion
